./instances/ruiz/json/n20m2-01.json,621
./instances/ruiz/json/n20m2-02.json,633
./instances/ruiz/json/n20m2-03.json,573
./instances/ruiz/json/n20m2-04.json,525
./instances/ruiz/json/n20m2-05.json,374
./instances/ruiz/json/n20m2-06.json,319
./instances/ruiz/json/n20m2-07.json,460
./instances/ruiz/json/n20m2-08.json,388
./instances/ruiz/json/n20m4-01.json,652
./instances/ruiz/json/n20m4-02.json,700
./instances/ruiz/json/n20m4-03.json,538
./instances/ruiz/json/n20m4-04.json,628
./instances/ruiz/json/n20m4-05.json,629
./instances/ruiz/json/n20m4-06.json,344
./instances/ruiz/json/n20m4-07.json,308
./instances/ruiz/json/n20m4-08.json,407
./instances/ruiz/json/n20m8-01.json,964
./instances/ruiz/json/n20m8-02.json,932
./instances/ruiz/json/n20m8-03.json,827
./instances/ruiz/json/n20m8-04.json,816
./instances/ruiz/json/n20m8-05.json,923
./instances/ruiz/json/n20m8-06.json,554
./instances/ruiz/json/n20m8-07.json,599
./instances/ruiz/json/n20m8-08.json,581
./instances/ruiz/json/n50m2-01.json,1154
./instances/ruiz/json/n50m2-02.json,1240
./instances/ruiz/json/n50m2-03.json,1255
./instances/ruiz/json/n50m2-04.json,1252
./instances/ruiz/json/n50m2-05.json,1173
./instances/ruiz/json/n50m2-06.json,820
./instances/ruiz/json/n50m2-07.json,1138
./instances/ruiz/json/n50m2-08.json,764
./instances/ruiz/json/n50m4-01.json,1427
./instances/ruiz/json/n50m4-02.json,1321
./instances/ruiz/json/n50m4-03.json,1438
./instances/ruiz/json/n50m4-04.json,1452
./instances/ruiz/json/n50m4-05.json,1364
./instances/ruiz/json/n50m4-06.json,891
./instances/ruiz/json/n50m4-07.json,946
./instances/ruiz/json/n50m4-08.json,874
./instances/ruiz/json/n50m8-01.json,1668
./instances/ruiz/json/n50m8-02.json,1894
./instances/ruiz/json/n50m8-03.json,1767
./instances/ruiz/json/n50m8-04.json,1834
./instances/ruiz/json/n50m8-05.json,1845
./instances/ruiz/json/n50m8-06.json,1014
./instances/ruiz/json/n50m8-07.json,1084
./instances/ruiz/json/n50m8-08.json,996
./instances/ruiz/json/n80m2-01.json,1944
./instances/ruiz/json/n80m2-02.json,1940
./instances/ruiz/json/n80m2-03.json,2009
./instances/ruiz/json/n80m2-04.json,2099
./instances/ruiz/json/n80m2-05.json,2152
./instances/ruiz/json/n80m2-06.json,1356
./instances/ruiz/json/n80m2-07.json,1421
./instances/ruiz/json/n80m2-08.json,1195
./instances/ruiz/json/n80m4-01.json,2184
./instances/ruiz/json/n80m4-02.json,2215
./instances/ruiz/json/n80m4-03.json,2223
./instances/ruiz/json/n80m4-04.json,2516
./instances/ruiz/json/n80m4-41.json,3804
./instances/ruiz/json/n80m4-42.json,2085
./instances/ruiz/json/n80m4-43.json,3709
./instances/ruiz/json/n80m4-44.json,1982
./instances/ruiz/json/n80m8-01.json,2616
./instances/ruiz/json/n80m8-02.json,2429
./instances/ruiz/json/n80m8-21.json,3010
./instances/ruiz/json/n80m8-22.json,2912
./instances/ruiz/json/n80m8-41.json,3853
./instances/ruiz/json/n80m8-42.json,3787
./instances/ruiz/json/n80m8-61.json,4406
./instances/ruiz/json/n80m8-62.json,4193
./instances/ruiz/json/n120m2-01.json,3186
./instances/ruiz/json/n120m2-02.json,2983
./instances/ruiz/json/n120m2-03.json,3092
./instances/ruiz/json/n120m2-04.json,2950
./instances/ruiz/json/n120m2-41.json,5005
./instances/ruiz/json/n120m2-42.json,5023
./instances/ruiz/json/n120m2-43.json,5951
./instances/ruiz/json/n120m2-44.json,3136
./instances/ruiz/json/n120m4-01.json,3168
./instances/ruiz/json/n120m4-02.json,3158
./instances/ruiz/json/n120m4-21.json,3693
./instances/ruiz/json/n120m4-22.json,3590
./instances/ruiz/json/n120m4-41.json,4664
./instances/ruiz/json/n120m4-42.json,4751
./instances/ruiz/json/n120m4-61.json,5195
./instances/ruiz/json/n120m4-61.json,5195
./instances/ruiz/json/n120m8-01.json,3494
./instances/ruiz/json/n120m8-11.json,5855
./instances/ruiz/json/n120m8-21.json,4274
./instances/ruiz/json/n120m8-31.json,7177
./instances/ruiz/json/n120m8-41.json,5439
./instances/ruiz/json/n120m8-51.json,7246
./instances/ruiz/json/n120m8-61.json,6220
./instances/ruiz/json/n120m8-71.json,10865
